name,column_name,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
shuttle,A9,58000,0.0975,0.0014,-356.0,266.0,13.9327,2.0,25.547,2.3247,7.7645,2.0,14.0,0.001,0.8748,0.0001,0.6016,0.0007,0.7223,2.5226,0.018
shuttle,A9,58000,0.0511,0.0014,-356.0,266.0,13.9437,2.0,25.6327,2.2258,8.5043,2.0,14.0,0.0089,0.8748,0.0022,0.6011,0.0021,0.7215,2.5243,0.018
shuttle,A7,58000,0.5011,0.0026,-48.0,73.0,37.0927,39.0,13.1335,-0.3699,1.6092,5.0,10.0,0.0033,0.7584,0.0045,0.5128,0.0062,0.6509,3.633,0.0175
shuttle,A7,58000,0.4475,0.0026,-48.0,105.0,37.1311,39.0,13.1448,-0.3726,1.6822,5.0,11.0,0.0057,0.7575,0.0001,0.5126,0.0001,0.6501,3.6312,0.015
shuttle,A7,58000,0.3964,0.0024,-43.0,105.0,37.1801,39.0,13.112,-0.3518,1.6589,5.0,10.0,0.0022,0.7526,0.0005,0.5079,0.0008,0.6445,3.6316,0.0147
shuttle,A7,58000,0.3488,0.0021,-43.0,75.0,37.1102,39.0,13.124,-0.3651,1.5991,5.0,11.0,0.0041,0.7574,0.0019,0.5122,0.0026,0.6495,3.6295,0.0162
shuttle,A7,58000,0.3029,0.0021,-48.0,104.0,37.1488,39.0,13.0928,-0.3709,1.6538,5.0,10.0,0.009,0.7561,0.0031,0.51,0.0043,0.6468,3.6274,0.0146
shuttle,A7,58000,0.2533,0.0019,-48.0,105.0,37.0712,39.0,13.1302,-0.3609,1.6152,5.0,11.0,0.0031,0.7574,0.0003,0.5121,0.0004,0.6493,3.6287,0.0154
shuttle,A7,58000,0.2021,0.0018,-48.0,105.0,37.0793,39.0,13.1216,-0.3714,1.6383,5.0,11.0,0.0053,0.7568,0.0023,0.5112,0.0033,0.6482,3.632,0.014
shuttle,A7,58000,0.1492,0.0017,-43.0,105.0,37.0995,39.0,13.1264,-0.3677,1.5921,5.0,10.0,0.0039,0.7571,0.0,0.5111,0.0,0.6483,3.6324,0.0146
shuttle,A7,58000,0.0975,0.0016,-48.0,105.0,37.0967,39.0,13.0879,-0.3701,1.6296,5.0,10.0,0.0008,0.7562,0.0008,0.5104,0.0011,0.6474,3.6299,0.014
shuttle,A7,58000,0.0511,0.0015,-48.0,105.0,37.0839,39.0,13.1232,-0.3712,1.6218,5.0,11.0,0.0021,0.7568,0.0023,0.5107,0.0032,0.6476,3.6306,0.014
shuttle,A2,58000,0.5011,0.0049,-4475.0,5075.0,-0.4104,0.0,74.0391,2.1777,2811.1813,0.0,0.0,0.0009,0.0678,0.0017,0.0575,0.003,0.0777,1.6011,0.005
shuttle,A2,58000,0.4475,0.0049,-4821.0,5075.0,-0.2749,0.0,89.0804,3.0513,2182.2022,0.0,0.0,0.0004,0.0777,0.0028,0.0561,0.0038,0.0744,1.5874,0.004
shuttle,A2,58000,0.3964,0.0047,-4475.0,4692.0,0.1583,0.0,77.4242,11.5727,2476.2501,0.0,0.0,0.0002,0.0744,0.0015,0.0549,0.0012,0.074,1.6028,0.0037
shuttle,A2,58000,0.3488,0.0045,-4821.0,4692.0,-0.4063,0.0,80.0952,-12.0074,2323.9257,0.0,0.0,0.0006,0.0624,0.0026,0.0556,0.0037,0.0747,1.602,0.0034
shuttle,A2,58000,0.3029,0.0045,-4821.0,5075.0,0.2034,0.0,82.2128,12.7701,2355.8559,0.0,0.0,0.0002,0.0783,0.0027,0.0545,0.0028,0.0734,1.5908,0.0031
shuttle,A2,58000,0.2533,0.0041,-4624.0,5075.0,-0.2283,0.0,73.6247,4.1299,3028.8309,0.0,0.0,0.0003,0.0657,0.0021,0.0536,0.0021,0.0682,1.5988,0.0032
shuttle,A2,58000,0.2021,0.004,-4821.0,5075.0,0.0159,0.0,80.9906,4.2538,2570.6261,0.0,0.0,0.0,0.0715,0.0004,0.0535,0.0009,0.0721,1.596,0.0029
shuttle,A2,58000,0.1492,0.0039,-4821.0,4903.0,0.1223,0.0,74.5895,10.704,2818.3888,0.0,0.0,0.0002,0.0729,0.0019,0.0547,0.0018,0.0738,1.5976,0.0028
shuttle,A2,58000,0.0975,0.0037,-4821.0,5075.0,-0.133,0.0,77.2829,1.0225,2645.6089,0.0,0.0,0.0,0.0666,0.0001,0.0539,0.0007,0.0702,1.5979,0.0026
shuttle,A2,58000,0.0511,0.0037,-4821.0,5075.0,-0.14,0.0,76.7932,2.0702,2653.4731,0.0,0.0,0.0,0.0667,0.0022,0.0531,0.0021,0.0717,1.5974,0.0025
stars,A_M,240,0.4833,0.9758,-11.92,20.02,4.9578,10.565,10.4107,-0.1817,-1.5879,7.705,19.7625,0.4195,0.7152,0.3787,0.6989,0.531,0.8912,4.7867,0.0002
stars,A_M,240,0.4708,0.9528,-11.36,20.06,5.1345,10.8,10.4958,-0.2621,-1.5402,7.29,19.9775,0.4653,0.6977,0.4003,0.7012,0.5635,0.8884,4.7746,0.0003
stars,A_M,240,0.425,0.971,-11.92,20.02,5.123,10.88,10.4149,-0.2919,-1.5484,6.515,19.8,0.4242,0.6596,0.3746,0.7038,0.5221,0.8865,4.8871,0.0002
stars,A_M,240,0.3583,0.9805,-11.92,20.06,4.1313,10.445,10.6021,-0.1254,-1.6959,7.325,19.9842,0.3666,0.7291,0.3367,0.6751,0.4714,0.8729,5.0099,0.0001
stars,A_M,240,0.3208,0.9755,-11.92,20.06,4.8349,10.58,10.4929,-0.1838,-1.6372,7.65,20.335,0.4778,0.6866,0.4123,0.7036,0.5752,0.8905,5.0565,0.0001
stars,A_M,240,0.2333,0.9565,-11.92,20.06,4.5596,10.8,10.6657,-0.1752,-1.6785,6.705,20.3238,0.4166,0.7097,0.3792,0.6891,0.5489,0.88,5.1547,0.0001
stars,A_M,240,0.1917,0.9536,-11.36,20.06,4.887,10.635,10.4227,-0.1751,-1.6377,7.58,20.16,0.4531,0.6955,0.3913,0.7004,0.5487,0.8867,5.2008,0.0001
stars,A_M,240,0.1458,0.9512,-11.92,20.06,4.3485,6.228,10.421,-0.1042,-1.632,10.238,19.684,0.4325,0.6776,0.3747,0.7049,0.5264,0.8899,5.2554,0.0001
stars,A_M,240,0.1083,0.9486,-11.92,20.06,4.1979,5.859,10.4942,-0.0904,-1.6497,10.361,19.7305,0.4005,0.6852,0.3499,0.7116,0.4952,0.8951,5.2947,0.0001
stars,A_M,240,0.0333,0.9483,-11.92,20.06,4.086,5.27,10.5392,-0.0693,-1.6605,10.645,19.8155,0.4144,0.6897,0.3607,0.7089,0.5103,0.8947,5.3728,0.0001
stars,R,240,0.4833,0.9516,0.0084,1948.5,194.6655,0.59,487.1564,2.4283,4.2578,0.5802,35.9008,0.0046,0.5638,0.1867,0.7082,0.2251,0.892,4.749,0.0004
stars,R,240,0.4708,0.9528,0.0087,1948.5,232.1837,0.46,507.5781,1.932,2.0253,0.4507,35.9,0.2727,0.657,0.2277,0.7149,0.2753,0.8888,4.7746,0.0003
stars,R,240,0.425,0.9493,0.0087,1948.5,235.4131,0.4265,510.497,1.9176,2.0251,0.4174,28.9035,0.0889,0.6596,0.1848,0.7111,0.2189,0.8909,4.8531,0.0003
stars,R,240,0.3583,0.9481,0.0087,1783.0,260.5555,0.7,537.6003,1.7767,1.3598,0.6909,60.6555,0.009,0.6302,0.147,0.6732,0.1763,0.8664,4.9615,0.0002
stars,R,240,0.3208,0.9325,0.0084,1783.0,214.022,0.56,490.3306,2.103,2.7295,0.5506,35.4026,0.1644,0.5934,0.2192,0.7018,0.2792,0.8846,5.0002,0.0003
stars,R,240,0.2333,0.9348,0.0084,1948.5,253.2921,0.645,534.8461,1.8452,1.6404,0.6353,58.1472,0.0759,0.6266,0.2138,0.6768,0.2692,0.8702,5.1188,0.0002
stars,R,240,0.1917,0.9227,0.0084,1948.5,223.4635,0.501,505.9283,2.0284,2.359,0.4916,35.651,0.1263,0.598,0.2115,0.6991,0.2675,0.8841,5.1553,0.0002
stars,R,240,0.1458,0.8976,0.0084,1948.5,210.0551,0.865,481.646,2.1137,2.7996,0.8556,35.89,0.0596,0.5847,0.2161,0.7081,0.2748,0.8913,5.1708,0.0003
stars,R,240,0.1083,0.9159,0.0084,1948.5,233.8975,0.8705,514.1504,1.9747,2.1745,0.8614,44.1496,0.0424,0.599,0.1864,0.7045,0.2303,0.8886,5.2445,0.0002
stars,R,240,0.0333,0.9009,0.0084,1948.5,245.3271,0.888,522.989,1.8794,1.789,0.879,48.6402,0.0571,0.6065,0.2006,0.7104,0.2536,0.8945,5.3003,0.0002
visualizing_soil,northing,8641,0.5077,0.8702,-0.003,3.806,1.8884,1.7558,1.1104,0.0301,-1.2685,0.9521,1.9908,0.005,0.0058,0.0162,0.0181,0.0167,0.0203,8.0884,0.0
visualizing_soil,northing,8641,0.4613,0.8625,-0.01,3.806,1.8979,1.7418,1.1041,0.0349,-1.2588,0.951,1.9318,0.006,0.0185,0.0054,0.0174,0.0016,0.0241,8.1667,0.0
visualizing_soil,northing,8641,0.4005,0.8569,-0.004,3.806,1.8949,1.7802,1.109,0.0352,-1.269,0.9656,1.9557,0.0053,0.0193,0.014,0.0261,0.01,0.0352,8.2581,0.0
visualizing_soil,northing,8641,0.3475,0.8554,-0.01,3.806,1.9031,1.815,1.1118,0.0158,-1.2758,0.9815,1.966,0.0082,0.0107,0.007,0.0186,0.0002,0.0244,8.3464,0.0
visualizing_soil,northing,8641,0.3019,0.8486,-0.01,3.806,1.9001,1.8124,1.1051,0.025,-1.255,0.9536,1.9044,0.0003,0.0156,0.007,0.015,0.0002,0.0192,8.403,0.0
visualizing_soil,northing,8641,0.2494,0.842,-0.004,3.806,1.9159,1.8209,1.1015,0.004,-1.2578,0.9628,1.9071,0.0158,0.0165,0.0049,0.0248,0.0014,0.0345,8.4486,0.0
visualizing_soil,northing,8641,0.2058,0.8402,-0.01,3.806,1.9073,1.8156,1.1047,0.019,-1.2582,0.9678,1.9152,0.0094,0.018,0.0045,0.0196,0.0028,0.0261,8.5062,0.0
visualizing_soil,northing,8641,0.1485,0.8258,-0.01,3.806,1.9026,1.8134,1.1081,0.0237,-1.2639,0.9723,1.9496,0.004,0.0183,0.0039,0.0163,0.0041,0.0211,8.5433,0.0
visualizing_soil,northing,8641,0.0984,0.8235,-0.01,3.806,1.9089,1.8163,1.1049,0.0138,-1.2622,0.9674,1.907,0.008,0.0148,0.0057,0.0186,0.0012,0.0246,8.5973,0.0
visualizing_soil,northing,8641,0.0515,0.8167,-0.01,3.806,1.9066,1.8148,1.1086,0.0159,-1.2671,0.9691,1.9296,0.0079,0.0179,0.0041,0.0186,0.004,0.0249,8.6349,0.0
wall-robot-navigation,V2,5456,0.5084,0.2494,0.34,5.0,0.6823,0.615,0.3472,5.1529,40.5481,0.127,0.257,0.0265,0.3356,0.0546,0.2482,0.0885,0.3233,6.2032,0.0002
wall-robot-navigation,V2,5456,0.4534,0.2364,0.34,4.409,0.6834,0.612,0.347,4.8406,34.3769,0.127,0.264,0.0349,0.3341,0.0816,0.2559,0.1284,0.3341,6.2253,0.0002
wall-robot-navigation,V2,5456,0.4106,0.222,0.34,5.0,0.6848,0.615,0.3413,4.8141,35.7517,0.126,0.2592,0.0134,0.33,0.0505,0.248,0.0815,0.3208,6.2439,0.0002
wall-robot-navigation,V2,5456,0.3442,0.2071,0.34,5.0,0.6805,0.6095,0.3437,5.0219,37.7565,0.1235,0.255,0.0363,0.3334,0.0721,0.2498,0.114,0.3278,6.2486,0.0001
wall-robot-navigation,V2,5456,0.3046,0.1966,0.34,5.0,0.6825,0.614,0.3553,5.2985,41.4533,0.127,0.257,0.028,0.3315,0.0697,0.2406,0.1098,0.3141,6.2574,0.0001
wall-robot-navigation,V2,5456,0.2522,0.1858,0.34,5.0,0.6806,0.613,0.3465,5.3431,42.8468,0.126,0.258,0.0282,0.324,0.0615,0.2491,0.0988,0.3233,6.2688,0.0001
wall-robot-navigation,V2,5456,0.2064,0.1788,0.34,4.428,0.676,0.609,0.3255,4.7962,34.8305,0.124,0.256,0.021,0.3285,0.0623,0.2418,0.0991,0.3143,6.2644,0.0001
wall-robot-navigation,V2,5456,0.1523,0.1719,0.34,5.0,0.6778,0.608,0.3323,4.8014,35.0564,0.124,0.258,0.0281,0.3377,0.0672,0.2475,0.1065,0.3248,6.2797,0.0001
wall-robot-navigation,V2,5456,0.1052,0.1643,0.34,5.0,0.6788,0.6115,0.3343,5.0555,39.7378,0.1255,0.2588,0.0266,0.3294,0.0686,0.2447,0.1096,0.3193,6.2868,0.0001
wall-robot-navigation,V2,5456,0.0445,0.1565,0.34,5.0,0.6812,0.612,0.3434,5.0805,38.8966,0.126,0.257,0.027,0.3295,0.0682,0.2418,0.1084,0.3156,6.2895,0.0001
wall-robot-navigation,V1,5456,0.5084,0.4534,0.495,5.0,1.3036,1.109,0.6348,1.7751,3.9151,0.302,0.692,0.0265,0.2133,0.0232,0.1045,0.0363,0.1354,6.7794,0.0
wall-robot-navigation,V1,5456,0.4534,0.4209,0.495,5.0,1.2791,1.0815,0.6181,1.7298,3.5708,0.2865,0.679,0.0349,0.217,0.03,0.104,0.0413,0.1345,6.7739,0.0
wall-robot-navigation,V1,5456,0.4106,0.4111,0.496,5.0,1.2882,1.0845,0.6291,1.7627,3.7876,0.2875,0.681,0.0134,0.2244,0.019,0.1175,0.0247,0.152,6.823,0.0
wall-robot-navigation,V1,5456,0.3442,0.3885,0.496,5.0,1.2837,1.084,0.6196,1.7732,3.965,0.284,0.6788,0.0363,0.2107,0.0295,0.1019,0.0427,0.1332,6.8524,0.0
wall-robot-navigation,V1,5456,0.3046,0.3782,0.495,5.0,1.2876,1.0875,0.6233,1.7831,4.0479,0.2885,0.6865,0.028,0.2147,0.0302,0.1115,0.0424,0.1447,6.8707,0.0
wall-robot-navigation,V1,5456,0.2522,0.3591,0.496,5.0,1.2871,1.0745,0.6291,1.7611,3.7797,0.2805,0.6883,0.0282,0.2152,0.0247,0.1049,0.0352,0.135,6.8771,0.0
wall-robot-navigation,V1,5456,0.2064,0.351,0.495,5.0,1.2843,1.079,0.6239,1.7747,3.9513,0.283,0.678,0.021,0.2092,0.0296,0.1005,0.0433,0.1299,6.9112,0.0
wall-robot-navigation,V1,5456,0.1523,0.3371,0.495,5.0,1.2882,1.085,0.6252,1.7563,3.8023,0.286,0.685,0.0281,0.2162,0.0264,0.1078,0.0371,0.1406,6.9209,0.0
wall-robot-navigation,V1,5456,0.1052,0.3294,0.495,5.0,1.2944,1.096,0.6287,1.7232,3.5669,0.294,0.695,0.0266,0.2223,0.0284,0.1151,0.0398,0.1504,6.9444,0.0
wall-robot-navigation,V1,5456,0.0445,0.3159,0.495,5.0,1.289,1.088,0.6257,1.7664,3.9006,0.289,0.687,0.027,0.2169,0.0262,0.1098,0.0368,0.1434,6.9549,0.0
